[Connect DataFile][2.1]
Date:	4/21/2022
Time:	16:32:36
Unit:	°C
Resolution:	0.200/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:25.600	94.4	77.5	28.7	94.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:02:223		
000:00:25.800	95.6	77.5	28.7	95.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:02:423		
000:00:26.000	95.9	77.5	28.7	96.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:02:623		
000:00:26.200	96.2	77.5	28.7	96.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:02:823		
000:00:26.400	96.7	77.5	28.7	96.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:03:023		
000:00:26.600	96.6	77.5	28.7	96.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:03:223		
000:00:26.800	96.5	77.5	28.7	96.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:03:423		
000:00:27.000	96.5	77.5	28.7	96.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:03:623		
000:00:27.200	96.6	77.5	28.7	96.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:03:823		
000:00:27.400	94.7	77.5	28.7	94.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:04:023		
000:00:27.600	94.7	77.5	28.7	94.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:04:223		
000:00:27.800	94.7	77.5	28.7	94.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:04:423		
000:00:28.000	95.0	77.5	28.7	94.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:04:623		
000:00:28.200	95.2	77.5	28.7	95.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:04:823		
000:00:28.400	95.6	77.5	28.7	95.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:05:023		
000:00:28.600	95.9	77.5	28.7	95.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:05:223		
000:00:28.800	95.5	77.5	28.7	95.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:05:423		
000:00:29.000	95.8	77.5	28.7	95.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:05:623		
000:00:29.200	96.1	77.5	28.7	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:05:823		
000:00:29.400	96.2	77.5	28.7	96.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:06:023		
000:00:29.600	96.1	77.5	28.7	96.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:06:223		
000:00:29.800	96.2	77.5	28.7	96.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:06:423		
000:00:30.000	96.3	77.5	28.7	96.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:06:623		
000:00:30.200	96.4	77.5	28.7	96.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:06:823		
000:00:30.400	96.4	77.5	28.7	96.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:07:023		
000:00:30.600	96.4	77.5	28.7	96.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:07:223		
000:00:30.800	96.5	77.5	28.7	96.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:07:423		
000:00:31.000	96.6	77.5	28.7	96.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:07:623		
000:00:31.200	96.6	77.5	28.7	96.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:07:823		
000:00:31.400	96.5	77.5	28.7	96.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:08:023		
000:00:31.600	96.4	77.5	28.7	96.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:08:223		
000:00:31.800	96.4	77.5	28.7	96.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:08:423		
000:00:32.000	96.5	77.5	28.7	96.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:08:623		
000:00:32.200	96.5	77.5	28.7	96.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:08:823		
000:00:32.400	96.5	77.5	28.7	96.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:09:023		
000:00:32.600	96.5	77.6	28.7	96.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:09:223		
000:00:32.800	96.5	77.6	28.7	96.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:09:423		
000:00:33.000	96.5	77.6	28.7	96.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:09:623		
000:00:33.200	96.6	77.6	28.7	96.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:09:823		
000:00:33.400	95.9	77.6	28.7	95.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:10:023		
