[Connect DataFile][2.1]
Date:	4/18/2022
Time:	15:52:59
Unit:	°C
Resolution:	0.200/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:11.800	93.2	72.8	31.6	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:11:387		
000:00:12.000	93.1	72.9	31.6	93.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:11:587		
000:00:12.200	93.1	72.9	31.6	93.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:11:787		
000:00:12.400	93.0	72.9	31.6	93.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:11:987		
000:00:12.600	93.2	72.9	31.6	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:12:187		
000:00:12.800	93.2	72.9	31.6	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:12:387		
000:00:13.000	93.2	72.9	31.6	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:12:587		
000:00:13.200	93.2	72.9	31.6	93.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:12:787		
000:00:13.400	93.6	72.9	31.6	93.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:12:987		
000:00:13.600	93.9	72.9	31.6	94.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:13:187		
000:00:13.800	94.3	72.9	31.6	94.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:13:387		
000:00:14.000	93.4	72.9	31.6	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:13:587		
000:00:14.200	93.2	72.9	31.6	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:13:787		
000:00:14.400	93.0	72.9	31.6	93.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:13:987		
000:00:14.600	93.4	72.9	31.6	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:14:187		
000:00:14.800	94.2	72.9	31.6	94.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:14:387		
000:00:15.000	94.3	72.9	31.6	94.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:14:587		
000:00:15.200	94.3	72.9	31.6	94.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:14:787		
000:00:15.400	94.2	72.9	31.6	94.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:14:987		
000:00:15.600	94.3	72.9	31.6	94.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:15:187		
000:00:15.800	94.1	72.9	31.6	94.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:15:387		
000:00:16.000	93.9	72.9	31.6	93.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:15:587		
000:00:16.200	94.3	72.9	31.6	94.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:15:787		
000:00:16.400	93.6	72.9	31.6	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:15:987		
000:00:16.600	93.7	72.9	31.6	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:16:187		
