[Connect DataFile][2.1]
Date:	4/21/2022
Time:	09:34:23
Unit:	°C
Resolution:	0.200/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:17.800	96.1	69.3	26.3	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:41:754		
000:00:18.000	95.9	69.3	26.3	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:41:954		
000:00:18.200	95.9	69.3	26.3	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:42:154		
000:00:18.400	96.0	69.3	26.4	96.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:42:354		
000:00:18.600	96.0	69.3	26.4	96.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:42:554		
000:00:18.800	96.0	69.3	26.4	96.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:42:754		
000:00:19.000	95.9	69.3	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:42:954		
000:00:19.200	95.9	69.3	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:43:154		
000:00:19.400	95.9	69.3	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:43:354		
000:00:19.600	95.9	69.3	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:43:554		
000:00:19.800	95.9	69.3	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:43:754		
000:00:20.000	95.9	69.3	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:43:954		
000:00:20.200	96.0	69.3	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:44:154		
000:00:20.400	96.0	69.3	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:44:354		
